14:59:48.792  12.458,18,1,-51.796,141.570,28.132,-13.488,-52.339,-95.819,-0.484,-0.607,-0.630,-0.408,0.794,-0.451,99.978,0.164,0.000,68.608,0.000,-28.684,163.753,-57.707,-14.992,168.483,-39.593,-8.917,173.762,-8.559,-8.373,178.798,52.315,-90.748,118.044,-58.143,-77.585,116.950,-46.523,-61.377,115.296,-30.257,-43.398,123.875,-1.460,-10.729,161.684,62.084,-103.852,77.481,-45.657,-94.681,83.819,-33.481,-79.294,96.028,-13.894,-58.807,121.287,10.291,-19.222,158.182,64.591,-126.922,77.959,-7.106,-116.441,85.815,1.746,-101.605,98.246,12.541,-76.217,125.051,28.238,-32.877,158.286,70.123,-136.041,95.000,32.036,-124.418,102.503,36.071,-108.433,115.210,42.085,-87.925,133.880,46.570,-42.769,166.304,77.700,-20.462,191.416,86.779,9.424,446.264,235.685,0.000
14:59:48.807  12.473,18,1,-51.944,141.258,27.089,-13.637,-28.811,-96.281,-0.483,-0.606,-0.632,-0.408,0.794,-0.450,100.010,0.163,0.000,69.043,0.000,-27.452,162.991,-58.742,-14.091,168.038,-40.504,-8.512,173.444,-9.347,-8.596,178.441,51.487,-90.643,117.664,-59.590,-77.462,116.627,-47.960,-61.300,115.024,-31.536,-43.498,123.644,-2.486,-10.968,161.376,61.207,-104.153,77.195,-46.723,-95.005,83.529,-34.552,-79.583,95.737,-14.956,-58.944,120.997,9.229,-19.478,157.835,63.689,-126.922,77.520,-8.455,-116.516,85.430,0.429,-101.689,97.875,11.294,-76.368,124.711,27.117,-33.118,157.912,69.158,-136.110,94.495,30.513,-124.574,102.055,34.671,-108.601,114.819,40.800,-88.086,133.467,45.409,-42.999,165.877,76.693,-20.756,191.051,85.890,8.454,445.990,234.962,0.000
14:59:48.818  12.484,18,1,-51.870,140.808,25.894,5.103,-31.170,-82.851,-0.481,-0.606,-0.634,-0.410,0.794,-0.448,99.883,0.142,0.000,68.962,0.000,-26.843,162.306,-59.892,-13.643,167.549,-41.636,-8.240,172.981,-10.362,-8.695,177.941,50.393,-90.018,116.749,-60.719,-76.862,116.055,-49.186,-60.825,114.643,-32.794,-43.355,123.381,-3.733,-10.989,160.956,60.005,-104.473,76.747,-47.520,-95.177,83.108,-35.525,-79.587,95.362,-16.096,-58.780,120.589,7.982,-19.483,157.324,62.496,-126.097,76.962,-9.763,-115.918,84.923,-0.908,-101.229,97.368,9.981,-76.220,124.211,25.886,-33.132,157.367,67.985,-135.439,93.843,28.674,-124.187,101.375,32.945,-108.398,114.147,39.350,-87.988,132.835,44.205,-43.062,165.241,75.559,-20.852,190.452,84.758,8.230,444.962,233.836,0.000
14:59:48.829  12.495,18,1,-51.887,140.584,24.824,-1.445,-19.815,-94.535,-0.479,-0.605,-0.636,-0.412,0.795,-0.446,99.795,0.143,0.000,69.190,0.000,-26.149,162.067,-61.019,-13.170,167.395,-42.768,-7.863,172.785,-11.363,-8.792,177.643,49.453,-89.677,116.577,-61.949,-76.591,115.925,-50.354,-60.643,114.729,-33.914,-43.322,123.304,-4.841,-11.092,160.714,58.975,-105.259,77.136,-48.667,-95.705,83.454,-36.639,-79.826,95.583,-17.212,-58.743,120.439,6.864,-19.581,157.050,61.465,-126.080,76.860,-10.932,-115.730,84.819,-2.113,-100.971,97.193,8.743,-76.195,123.949,24.773,-33.232,157.028,66.961,-134.754,93.773,26.815,-123.646,101.197,31.152,-108.136,113.872,37.773,-87.999,132.445,43.099,-43.191,164.811,74.551,-20.995,190.052,83.807,8.253,443.770,233.687,0.000
14:59:48.844  12.509,18,1,-51.906,140.406,23.589,-1.762,-16.356,-113.690,-0.477,-0.604,-0.639,-0.414,0.795,-0.443,99.813,0.176,0.000,69.817,0.000,-25.825,163.479,-62.779,-12.712,168.861,-44.416,-7.440,173.674,-12.584,-8.885,177.468,48.404,-89.707,117.765,-63.615,-76.619,116.813,-51.975,-60.637,115.345,-35.381,-43.320,123.333,-6.083,-11.226,160.598,57.904,-106.644,78.031,-50.619,-96.845,84.108,-38.300,-80.509,95.900,-18.617,-58.729,120.337,5.606,-19.695,156.863,60.375,-126.273,77.365,-13.224,-115.726,85.148,-4.258,-100.853,97.226,6.850,-76.171,123.671,23.477,-33.321,156.727,65.819,-133.837,93.725,24.711,-122.940,101.037,29.122,-107.782,113.522,35.963,-87.995,131.973,41.739,-43.294,164.365,73.339,-21.148,189.722,82.801,8.263,442.605,234.159,0.000
14:59:48.856  12.521,18,1,-51.853,140.743,21.859,3.626,23.063,-118.672,-0.473,-0.600,-0.645,-0.414,0.798,-0.439,99.870,0.169,0.000,71.398,0.000,-24.132,164.875,-65.377,-11.314,170.488,-46.486,-6.654,174.961,-14.155,-8.949,177.701,47.204,-89.160,117.830,-67.550,-76.189,117.081,-55.205,-60.293,115.860,-37.828,-43.205,123.958,-7.818,-11.404,160.853,56.587,-109.164,78.626,-53.606,-98.919,84.755,-40.950,-81.780,96.562,-20.877,-58.655,120.760,3.787,-19.876,156.992,58.991,-126.636,77.926,-17.344,-115.815,85.725,-8.126,-100.849,97.688,3.597,-76.113,123.896,21.543,-33.460,156.748,64.304,-133.790,93.397,21.860,-122.992,100.848,26.484,-107.841,113.413,33.665,-87.974,132.070,39.696,-43.427,164.336,71.713,-21.282,189.717,81.522,9.945,441.856,234.082,0.000
14:59:48.867  12.533,18,1,-51.966,140.731,20.638,-9.709,-0.947,-104.336,-0.468,-0.595,-0.653,-0.406,0.801,-0.439,99.698,0.165,0.000,71.878,0.000,-23.172,165.179,-66.603,-10.495,170.675,-47.522,-6.099,174.958,-14.753,-9.234,177.344,46.566,-88.435,117.575,-69.615,-75.565,116.965,-56.765,-59.894,115.930,-39.091,-42.953,124.148,-9.004,-11.792,160.562,55.812,-110.031,79.672,-55.555,-99.543,85.680,-42.708,-82.262,97.313,-22.508,-58.678,120.957,2.476,-20.452,156.729,58.180,-127.051,78.456,-19.504,-116.098,86.189,-10.159,-101.036,98.043,1.682,-76.339,123.929,20.045,-34.122,156.375,63.354,-134.454,93.517,19.390,-123.545,100.937,24.186,-108.302,113.447,31.608,-88.292,132.040,38.000,-44.069,163.947,70.601,-21.822,189.200,80.743,11.611,439.781,234.404,0.000
14:59:48.881  12.547,18,1,-52.243,140.647,19.694,-23.890,-7.327,-81.595,-0.464,-0.593,-0.658,-0.395,0.803,-0.445,99.424,0.168,0.000,71.672,0.000,-22.853,165.107,-67.515,-10.044,170.540,-48.199,-5.680,174.712,-15.266,-9.561,176.928,45.891,-87.533,117.256,-71.441,-74.789,116.652,-57.947,-59.423,115.815,-39.953,-42.786,124.077,-9.832,-12.252,160.276,55.127,-110.823,80.496,-56.943,-100.094,86.354,-43.859,-82.758,97.777,-23.574,-58.854,120.998,1.559,-21.169,156.494,57.520,-128.200,79.016,-20.700,-116.828,86.750,-11.278,-101.558,98.514,0.527,-76.789,124.020,18.939,-34.996,156.154,62.593,-135.473,94.687,16.014,-124.426,101.904,21.386,-109.076,114.052,29.475,-88.883,132.178,36.623,-44.963,163.743,69.625,-22.457,188.809,79.935,14.011,437.830,233.880,0.000
14:59:48.893  12.558,18,1,-52.243,140.297,18.584,-0.009,-24.411,-77.449,-0.460,-0.593,-0.661,-0.385,0.804,-0.453,99.114,0.186,0.000,71.308,0.000,-21.985,164.818,-68.440,-9.120,170.178,-48.815,-5.134,174.298,-15.910,-9.639,176.382,44.965,-86.819,118.232,-73.253,-74.132,116.997,-59.572,-58.878,115.605,-41.156,-42.372,123.668,-10.786,-12.472,159.812,54.188,-111.146,80.897,-59.105,-100.310,86.499,-45.591,-82.929,97.644,-24.889,-58.721,120.686,0.490,-21.592,156.054,56.580,-128.759,79.507,-23.357,-117.244,87.104,-13.528,-101.814,98.695,-1.305,-76.923,123.825,17.704,-35.577,155.771,61.586,-136.270,95.489,13.119,-125.183,102.578,18.907,-109.661,114.444,27.475,-89.180,132.117,35.154,-45.594,163.445,68.445,-22.903,188.312,78.825,14.721,436.203,232.557,0.000
14:59:48.904  12.569,18,1,-51.919,140.116,17.428,28.972,-16.203,-103.258,-0.458,-0.592,-0.663,-0.376,0.805,-0.459,98.966,0.183,0.000,71.206,0.000,-21.272,164.634,-69.442,-8.406,169.962,-49.674,-4.487,174.011,-16.709,-9.268,175.972,44.032,-85.470,117.753,-74.938,-73.117,116.559,-61.008,-58.201,115.262,-42.328,-41.866,123.387,-11.814,-12.348,159.463,53.227,-111.829,81.290,-60.694,-100.723,86.800,-46.980,-82.968,97.752,-26.120,-58.370,120.519,-0.635,-21.561,155.748,55.600,-130.132,80.268,-24.945,-118.315,87.855,-15.027,-102.317,99.301,-2.750,-76.692,123.796,16.412,-35.587,155.545,60.506,-136.960,95.865,11.753,-125.706,102.998,17.543,-109.849,114.814,26.032,-89.039,132.229,33.686,-45.607,163.315,67.226,-22.799,188.011,77.713,16.094,435.307,231.249,0.000
14:59:48.918  12.584,18,1,-51.612,140.269,16.358,27.465,13.711,-95.896,-0.458,-0.590,-0.665,-0.365,0.807,-0.464,98.925,0.170,0.000,71.741,0.000,-20.056,164.257,-70.410,-7.556,169.598,-50.499,-3.845,173.677,-17.482,-8.824,175.833,43.232,-83.645,116.101,-76.572,-71.823,115.271,-62.206,-57.451,114.643,-43.312,-41.488,123.404,-12.738,-12.225,159.405,52.418,-112.551,82.005,-62.028,-101.262,87.463,-48.157,-83.169,98.263,-27.221,-58.115,120.690,-1.666,-21.499,155.757,54.754,-131.555,81.458,-26.332,-119.432,89.014,-16.332,-102.917,100.308,-4.026,-76.501,124.128,15.201,-35.518,155.646,59.530,-138.081,96.839,10.566,-126.554,104.007,16.338,-110.169,115.710,24.693,-88.893,132.702,32.276,-45.502,163.508,66.078,-22.611,188.062,76.739,17.034,435.134,230.211,0.000
14:59:48.930  12.595,18,1,-51.251,140.631,15.417,24.853,24.922,-64.758,-0.457,-0.589,-0.666,-0.356,0.808,-0.471,98.871,0.164,0.000,72.071,0.000,-18.905,163.869,-71.222,-6.774,169.310,-51.229,-3.277,173.498,-18.175,-8.436,175.979,42.448,-81.604,114.450,-77.595,-70.250,113.954,-63.074,-56.457,113.962,-43.944,-41.035,123.521,-13.547,-12.044,159.588,51.640,-113.091,82.866,-63.168,-101.656,88.212,-49.169,-83.270,98.835,-28.153,-57.771,121.073,-2.572,-21.368,156.113,53.946,-131.629,82.853,-27.904,-119.536,90.266,-17.759,-102.925,101.344,-5.276,-76.213,124.672,14.154,-35.376,156.075,58.641,-138.481,98.107,9.689,-126.886,105.249,15.392,-110.219,116.800,23.572,-88.646,133.417,31.068,-45.323,164.042,65.056,-22.416,188.448,75.805,17.303,435.432,229.091,0.000
14:59:48.942  12.607,18,1,-50.930,141.041,14.425,27.991,35.812,-86.633,-0.457,-0.589,-0.667,-0.347,0.808,-0.476,98.666,0.162,0.000,71.907,0.000,-18.157,163.329,-71.857,-6.197,168.798,-51.930,-2.742,173.117,-18.948,-8.097,176.132,41.465,-79.504,112.856,-78.155,-68.568,112.744,-63.467,-55.371,113.399,-44.342,-40.583,123.730,-14.463,-11.815,159.819,50.608,-113.066,84.036,-64.120,-101.546,89.198,-50.121,-83.108,99.542,-29.118,-57.429,121.513,-3.557,-21.218,156.487,52.915,-131.425,84.263,-29.223,-119.383,91.521,-18.982,-102.766,102.382,-6.397,-75.952,125.285,13.121,-35.266,156.547,57.630,-138.418,99.778,8.396,-126.892,106.716,14.069,-110.156,117.960,22.309,-88.425,134.171,29.969,-45.199,164.591,64.021,-22.221,188.818,74.678,17.866,435.358,227.420,0.000
14:59:48.955  16.659,18,1,-50.652,141.396,13.343,23.655,30.228,-92.042,-0.456,-0.589,-0.667,-0.343,0.808,-0.480,98.450,0.159,0.000,71.625,0.000,-17.753,162.785,-72.473,-5.738,168.395,-52.534,-2.241,172.862,-19.617,-7.866,176.336,40.380,-78.368,111.533,-79.184,-67.449,111.843,-64.392,-54.531,113.102,-45.208,-40.165,124.001,-15.511,-11.613,160.074,49.450,-113.732,85.151,-65.449,-101.733,90.244,-51.491,-82.974,100.375,-30.445,-57.092,121.889,-4.653,-21.081,156.805,51.761,-131.207,85.105,-30.630,-119.184,92.347,-20.452,-102.560,103.098,-7.790,-75.692,125.763,12.009,-35.179,156.932,56.513,-138.073,100.537,6.400,-126.679,107.400,12.204,-109.991,118.560,20.793,-88.213,134.702,28.854,-45.125,164.999,62.937,-22.050,189.108,73.458,19.441,435.196,225.322,0.000
